#meta:tz=America/Blanc-Sablon|America/Dawson_Creek|America/Detroit|America/Edmonton|America/Goose_Bay|America/Halifax|America/Iqaluit|America/Los_Angeles|America/Moncton|America/New_York|America/Phoenix|America/Regina|America/St_Johns|America/Swift_Current|America/Toronto|America/Vancouver|America/Whitehorse|America/Winnipeg|America/Yellowknife|Etc/GMT-3|Timezone|timezone;admin=---:---|AB:Alberta|BC:British Columbia|MB:Manitoba|NB:New Brunswick|NEW BRUNSWICK: Quispamsis|NL:Newfoundland and Labrador|NS:Nova Scotia|NT:Northwest Territories|ON:Ontario|PE:Prince Edward Island|QC:Quebec|QUEBEC / QUÉBEC:Quebec / Québec|SK:Saskatchewan|YT:Yukon;levels=Province
Code,Name,Timezone,IsDefault,Admin1,Admin1Code
"C1A1E7","Charlottetown",5,true,10,10
"C1A1E8","Charlottetown",5,true,10,10
"C1A1E9","Charlottetown",5,true,10,10
"C1A1G1","Charlottetown",5,true,10,10
"C1A1G2","Charlottetown",5,true,10,10
"C1A1G3","Charlottetown",5,true,10,10
"C1A1G4","Charlottetown",5,true,10,10
"C1A1G5","Charlottetown",5,true,10,10
"C1A1G6","Charlottetown",5,true,10,10
"C1A1G7","Charlottetown",5,true,10,10
"C1A1G8","Charlottetown",5,true,10,10
"C1A1G9","Charlottetown",5,true,10,10
"C1A1H1","Charlottetown",5,true,10,10
"C1A1H2","Charlottetown",5,true,10,10
"C1A1H3","Charlottetown",5,true,10,10
"C1A1H4","Charlottetown",5,true,10,10
"C1A1H5","Charlottetown",5,true,10,10
"C1A1H6","Charlottetown",5,true,10,10
"C1A1H7","Charlottetown",5,true,10,10
"C1A1H8","Charlottetown",5,true,10,10
"C1A1H9","Charlottetown",5,true,10,10
"C1A1J1","Charlottetown",5,true,10,10
"C1A1J2","Charlottetown",5,true,10,10
"C1A1J3","Charlottetown",5,true,10,10
"C1A1J4","Charlottetown",5,true,10,10
"C1A1J5","Charlottetown",5,true,10,10
"C1A1J6","Charlottetown",5,true,10,10
"C1A1J7","Charlottetown",5,true,10,10
"C1A1J8","Charlottetown",5,true,10,10
"C1A1J9","Charlottetown",5,true,10,10
"C1A1K3","Charlottetown",5,true,10,10
"C1A1K4","Charlottetown",5,true,10,10
"C1A1K5","Charlottetown",5,true,10,10
"C1A1K6","Charlottetown",5,true,10,10
"C1A1K7","Charlottetown",5,true,10,10
"C1A1K8","Charlottetown",5,true,10,10
"C1A1K9","Charlottetown",5,true,10,10
"C1A1L1","Charlottetown",5,true,10,10
"C1A1L2","Charlottetown",5,true,10,10
"C1A1L3","Charlottetown",5,true,10,10
"C1A1L4","Charlottetown",5,true,10,10
"C1A1L5","Charlottetown",5,true,10,10
"C1A1L6","Charlottetown",5,true,10,10
"C1A1L7","Charlottetown",5,true,10,10
"C1A1L8","Charlottetown",5,true,10,10
"C1A1L9","Charlottetown",5,true,10,10
"C1A1M0","Charlottetown",5,true,10,10
"C1A1M1","Charlottetown",5,true,10,10
"C1A1M2","Charlottetown",5,true,10,10
"C1A1M6","Charlottetown",5,true,10,10
"C1A1M7","Charlottetown",5,true,10,10
"C1A1M8","Charlottetown",5,true,10,10
"C1A1M9","Charlottetown",5,true,10,10
"C1A1N1","Charlottetown",5,true,10,10
"C1A1N2","Charlottetown",5,true,10,10
"C1A1N3","Charlottetown",5,true,10,10
"C1A1N4","Charlottetown",5,true,10,10
"C1A1N5","Charlottetown",5,true,10,10
"C1A1N9","Charlottetown",5,true,10,10
"C1A1P1","Charlottetown",5,true,10,10
"C1A1P2","Charlottetown",5,true,10,10
"C1A1P3","Charlottetown",5,true,10,10
"C1A1P4","Charlottetown",5,true,10,10
"C1A1P5","Charlottetown",5,true,10,10
"C1A1P6","Charlottetown",5,true,10,10
"C1A1P7","Charlottetown",5,true,10,10
"C1A1P8","Charlottetown",5,true,10,10
"C1A1P9","Charlottetown",5,true,10,10
"C1A1R1","Charlottetown",5,true,10,10
"C1A1R2","Charlottetown",5,true,10,10
"C1A1R3","Charlottetown",5,true,10,10
"C1A1R4","Charlottetown",5,true,10,10
"C1A1R5","Charlottetown",5,true,10,10
"C1A1R6","Charlottetown",5,true,10,10
"C1A1R7","Charlottetown",5,true,10,10
"C1A1R9","Charlottetown",5,true,10,10
"C1A1S1","Charlottetown",5,true,10,10
"C1A1S3","Charlottetown",5,true,10,10
"C1A1S4","Charlottetown",5,true,10,10
"C1A1S5","Charlottetown",5,true,10,10
"C1A1S6","Charlottetown",5,true,10,10
"C1A1S7","Charlottetown",5,true,10,10
"C1A1S8","Charlottetown",5,true,10,10
"C1A1S9","Charlottetown",5,true,10,10
"C1A1T1","Charlottetown",5,true,10,10
"C1A1T2","Charlottetown",5,true,10,10
"C1A1T3","Charlottetown",5,true,10,10
"C1A1T4","Charlottetown",5,true,10,10
"C1A1T6","Charlottetown",5,true,10,10
"C1A1T7","Charlottetown",5,true,10,10
"C1A1T8","Charlottetown",5,true,10,10
"C1A1T9","Charlottetown",5,true,10,10
"C1A1V1","Charlottetown",5,true,10,10
"C1A1V4","Charlottetown",5,true,10,10
"C1A1V5","Charlottetown",5,true,10,10
"C1A1V6","Charlottetown",5,true,10,10
"C1A1V7","Charlottetown",5,true,10,10
"C1A1V8","Charlottetown",5,true,10,10
"C1A1W1","Charlottetown",5,true,10,10
"C1A1W2","Charlottetown",5,true,10,10
"C1A1W3","Charlottetown",5,true,10,10
"C1A1W4","Charlottetown",5,true,10,10
"C1A1W5","Charlottetown",5,true,10,10
"C1A1W6","Charlottetown",5,true,10,10
"C1A1W7","Charlottetown",5,true,10,10
"C1A1W8","Charlottetown",5,true,10,10
"C1A1W9","Charlottetown",5,true,10,10
"C1A1X1","Charlottetown",5,true,10,10
"C1A1X2","Charlottetown",5,true,10,10
"C1A1X3","Charlottetown",5,true,10,10
"C1A1X4","Charlottetown",5,true,10,10
"C1A1X5","Charlottetown",5,true,10,10
"C1A1X6","Charlottetown",5,true,10,10
"C1A1X7","Charlottetown",5,true,10,10
"C1A1X8","Charlottetown",5,true,10,10
"C1A1X9","Charlottetown",5,true,10,10
"C1A1Y1","Charlottetown",5,true,10,10
"C1A1Y2","Charlottetown",5,true,10,10
"C1A1Y3","Charlottetown",5,true,10,10
"C1A1Y4","Charlottetown",5,true,10,10
"C1A1Y5","Charlottetown",5,true,10,10
"C1A1Y6","Charlottetown",5,true,10,10
"C1A1Y7","Charlottetown",5,true,10,10
"C1A1Y8","Charlottetown",5,true,10,10
"C1A1Y9","Charlottetown",5,true,10,10
"C1A1Z1","Charlottetown",5,true,10,10
"C1A1Z2","Charlottetown",5,true,10,10
"C1A1Z3","Charlottetown",5,true,10,10
"C1A1Z4","Charlottetown",5,true,10,10
"C1A1Z5","Charlottetown",5,true,10,10
"C1A1Z6","Charlottetown",5,true,10,10
"C1A1Z7","Charlottetown",5,true,10,10
"C1A1Z8","Charlottetown",5,true,10,10
"C1A1Z9","Charlottetown",5,true,10,10
"C1A2A1","Charlottetown",5,true,10,10
"C1A2A2","Charlottetown",5,true,10,10
"C1A2A3","Charlottetown",5,true,10,10
"C1A2A4","Charlottetown",5,true,10,10
"C1A2A5","Charlottetown",5,true,10,10
"C1A2A6","Charlottetown",5,true,10,10
"C1A2A7","Charlottetown",5,true,10,10
"C1A2A8","Charlottetown",5,true,10,10
"C1A2A9","Charlottetown",5,true,10,10
"C1A2B1","Charlottetown",5,true,10,10
"C1A2B2","Charlottetown",5,true,10,10
"C1A2B3","Charlottetown",5,true,10,10
"C1A2B4","Charlottetown",5,true,10,10
"C1A2B5","Charlottetown",5,true,10,10
"C1A2B6","Charlottetown",5,true,10,10
"C1A2B7","Charlottetown",5,true,10,10
"C1A2B8","Charlottetown",5,true,10,10
"C1A2B9","Charlottetown",5,true,10,10
"C1A2C1","Charlottetown",5,true,10,10
"C1A2C2","Charlottetown",5,true,10,10
"C1A2C3","Charlottetown",5,true,10,10
"C1A2C4","Charlottetown",5,true,10,10
"C1A2C5","Charlottetown",5,true,10,10
"C1A2C6","Charlottetown",5,true,10,10
"C1A2C7","Charlottetown",5,true,10,10
"C1A2C8","Charlottetown",5,true,10,10
"C1A2C9","Charlottetown",5,true,10,10
"C1A2E1","Charlottetown",5,true,10,10
"C1A2E2","Charlottetown",5,true,10,10
"C1A2E3","Charlottetown",5,true,10,10
"C1A2E4","Charlottetown",5,true,10,10
"C1A2E5","Charlottetown",5,true,10,10
"C1A2E6","Charlottetown",5,true,10,10
"C1A2E7","Charlottetown",5,true,10,10
"C1A2E8","Charlottetown",5,true,10,10
"C1A2E9","Charlottetown",5,true,10,10
"C1A2G1","Charlottetown",5,true,10,10
"C1A2G2","Charlottetown",5,true,10,10
"C1A2G3","Charlottetown",5,true,10,10
"C1A2G4","Charlottetown",5,true,10,10
"C1A2G5","Charlottetown",5,true,10,10
"C1A2G6","Charlottetown",5,true,10,10
"C1A2G7","Charlottetown",5,true,10,10
"C1A2G8","Charlottetown",5,true,10,10
"C1A2G9","Charlottetown",5,true,10,10
"C1A2H1","Charlottetown",5,true,10,10
"C1A2H2","Charlottetown",5,true,10,10
"C1A2H3","Charlottetown",5,true,10,10
"C1A2H4","Charlottetown",5,true,10,10
"C1A2H5","Charlottetown",5,true,10,10
"C1A2H6","Charlottetown",5,true,10,10
"C1A2H7","Charlottetown",5,true,10,10
"C1A2H8","Charlottetown",5,true,10,10
"C1A2H9","Charlottetown",5,true,10,10
"C1A2J1","Charlottetown",5,true,10,10
"C1A2J2","Charlottetown",5,true,10,10
"C1A2J3","Charlottetown",5,true,10,10
"C1A2J4","Charlottetown",5,true,10,10
"C1A2J5","Charlottetown",5,true,10,10
"C1A2J6","Charlottetown",5,true,10,10
"C1A2J7","Charlottetown",5,true,10,10
"C1A2J8","Charlottetown",5,true,10,10
"C1A2J9","Charlottetown",5,true,10,10
"C1A2K2","Charlottetown",5,true,10,10
"C1A2K3","Charlottetown",5,true,10,10
"C1A2K4","Charlottetown",5,true,10,10
"C1A2K5","Charlottetown",5,true,10,10
"C1A2K6","Charlottetown",5,true,10,10
"C1A2K7","Charlottetown",5,true,10,10
"C1A2K8","Charlottetown",5,true,10,10
"C1A2K9","Charlottetown",5,true,10,10
"C1A2L1","Charlottetown",5,true,10,10
"C1A2L2","Charlottetown",5,true,10,10
"C1A2L3","Charlottetown",5,true,10,10
"C1A2L4","Charlottetown",5,true,10,10
"C1A2L5","Charlottetown",5,true,10,10
"C1A2L6","Charlottetown",5,true,10,10
"C1A2L7","Charlottetown",5,true,10,10
"C1A2L8","Charlottetown",5,true,10,10
"C1A2M1","Charlottetown",5,true,10,10
"C1A2M2","Charlottetown",5,true,10,10
"C1A2M3","Charlottetown",5,true,10,10
"C1A2M4","Charlottetown",5,true,10,10
"C1A2M5","Charlottetown",5,true,10,10
"C1A2M6","Charlottetown",5,true,10,10
"C1A2M7","Charlottetown",5,true,10,10
"C1A2M8","Charlottetown",5,true,10,10
"C1A2M9","Charlottetown",5,true,10,10
"C1A2N1","Charlottetown",5,true,10,10
"C1A2N2","Charlottetown",5,true,10,10
"C1A2N3","Charlottetown",5,true,10,10
"C1A2N4","Charlottetown",5,true,10,10
"C1A2N5","Charlottetown",5,true,10,10
"C1A2N6","Charlottetown",5,true,10,10
"C1A2N7","Charlottetown",5,true,10,10
"C1A2N8","Charlottetown",5,true,10,10
"C1A2N9","Charlottetown",5,true,10,10
"C1A2P1","Charlottetown",5,true,10,10
"C1A2P2","Charlottetown",5,true,10,10
"C1A2P3","Charlottetown",5,true,10,10
"C1A2P4","Charlottetown",5,true,10,10
"C1A2P5","Charlottetown",5,true,10,10
"C1A2P7","Charlottetown",5,true,10,10
"C1A2P8","Charlottetown",5,true,10,10
"C1A2P9","Charlottetown",5,true,10,10
"C1A2R1","Charlottetown",5,true,10,10
"C1A2R2","Charlottetown",5,true,10,10
"C1A2R3","Charlottetown",5,true,10,10
"C1A2R4","Charlottetown",5,true,10,10
"C1A2R5","Charlottetown",5,true,10,10
"C1A2R6","Charlottetown",5,true,10,10
"C1A2R7","Charlottetown",5,true,10,10
"C1A2R8","Charlottetown",5,true,10,10
"C1A2R9","Charlottetown",5,true,10,10
"C1A2S1","Charlottetown",5,true,10,10
"C1A2S2","Charlottetown",5,true,10,10
"C1A2S3","Charlottetown",5,true,10,10
"C1A2S4","Charlottetown",5,true,10,10
"C1A2S5","Charlottetown",5,true,10,10
"C1A2S6","Charlottetown",5,true,10,10
"C1A2S7","Charlottetown",5,true,10,10
"C1A2S8","Charlottetown",5,true,10,10
"C1A2S9","Charlottetown",5,true,10,10
"C1A2T1","Charlottetown",5,true,10,10
"C1A2T2","Charlottetown",5,true,10,10
"C1A2T3","Charlottetown",5,true,10,10
"C1A2T4","Charlottetown",5,true,10,10
"C1A2T5","Charlottetown",5,true,10,10
"C1A2T6","Charlottetown",5,true,10,10
"C1A2T7","Charlottetown",5,true,10,10
"C1A2T8","Charlottetown",5,true,10,10
"C1A2T9","Charlottetown",5,true,10,10
"C1A2V1","Charlottetown",5,true,10,10
"C1A2V2","Charlottetown",5,true,10,10
"C1A2V3","Charlottetown",5,true,10,10
"C1A2V6","Charlottetown",5,true,10,10
"C1A2V7","Charlottetown",5,true,10,10
"C1A2V8","Charlottetown",5,true,10,10
"C1A2V9","Charlottetown",5,true,10,10
"C1A2W1","Charlottetown",5,true,10,10
"C1A2W2","Charlottetown",5,true,10,10
"C1A2W3","Charlottetown",5,true,10,10
"C1A2W4","Charlottetown",5,true,10,10
"C1A2W5","Charlottetown",5,true,10,10
"C1A2W6","Charlottetown",5,true,10,10
"C1A2W7","Charlottetown",5,true,10,10
"C1A2W8","Charlottetown",5,true,10,10
"C1A2W9","Charlottetown",5,true,10,10
"C1A2X1","Charlottetown",5,true,10,10
"C1A2X2","Charlottetown",5,true,10,10
"C1A2X3","Charlottetown",5,true,10,10
"C1A2X4","Charlottetown",5,true,10,10
"C1A2X5","Charlottetown",5,true,10,10
"C1A2X6","Charlottetown",5,true,10,10
"C1A2X7","Charlottetown",5,true,10,10
"C1A2X8","Charlottetown",5,true,10,10
"C1A2X9","Charlottetown",5,true,10,10
"C1A2Y1","Charlottetown",5,true,10,10
"C1A2Y2","Charlottetown",5,true,10,10
"C1A2Y3","Charlottetown",5,true,10,10
"C1A2Y4","Charlottetown",5,true,10,10
"C1A2Y5","Charlottetown",5,true,10,10
"C1A2Y6","Charlottetown",5,true,10,10
"C1A2Y7","Charlottetown",5,true,10,10
"C1A2Y8","Charlottetown",5,true,10,10
"C1A2Y9","Charlottetown",5,true,10,10
"C1A2Z1","Charlottetown",5,true,10,10
"C1A2Z2","Charlottetown",5,true,10,10
"C1A2Z3","Charlottetown",5,true,10,10
"C1A2Z4","Charlottetown",5,true,10,10
"C1A2Z5","Charlottetown",5,true,10,10
"C1A2Z6","Charlottetown",5,true,10,10
"C1A2Z7","Charlottetown",5,true,10,10
"C1A2Z8","Charlottetown",5,true,10,10
"C1A2Z9","Charlottetown",5,true,10,10
"C1A3A1","Charlottetown",5,true,10,10
"C1A3A2","Charlottetown",5,true,10,10
"C1A3A3","Charlottetown",5,true,10,10
"C1A3A4","Charlottetown",5,true,10,10
"C1A3A5","Charlottetown",5,true,10,10
"C1A3A6","Charlottetown",5,true,10,10
"C1A3A7","Charlottetown",5,true,10,10
"C1A3A8","Charlottetown",5,true,10,10
"C1A3A9","Charlottetown",5,true,10,10
"C1A3B1","Charlottetown",5,true,10,10
"C1A3B2","Charlottetown",5,true,10,10
"C1A3B3","Charlottetown",5,true,10,10
"C1A3B4","Charlottetown",5,true,10,10
"C1A3B5","Charlottetown",5,true,10,10
"C1A3B6","Charlottetown",5,true,10,10
"C1A3B7","Charlottetown",5,true,10,10
"C1A3B8","Charlottetown",5,true,10,10
"C1A3B9","Charlottetown",5,true,10,10
"C1A3C1","Charlottetown",5,true,10,10
"C1A3C2","Charlottetown",5,true,10,10
"C1A3C3","Charlottetown",5,true,10,10
"C1A3C4","Charlottetown",5,true,10,10
"C1A3C5","Charlottetown",5,true,10,10
"C1A3C6","Charlottetown",5,true,10,10
"C1A3C7","Charlottetown",5,true,10,10
"C1A3C8","Charlottetown",5,true,10,10
"C1A3C9","Charlottetown",5,true,10,10
"C1A3E1","Charlottetown",5,true,10,10
"C1A3E2","Charlottetown",5,true,10,10
"C1A3E4","Charlottetown",5,true,10,10
"C1A3E5","Charlottetown",5,true,10,10
"C1A3E6","Charlottetown",5,true,10,10
"C1A3E7","Charlottetown",5,true,10,10
"C1A3E8","Charlottetown",5,true,10,10
"C1A3E9","Charlottetown",5,true,10,10
"C1A3G1","Charlottetown",5,true,10,10
"C1A3G2","Charlottetown",5,true,10,10
"C1A3G3","Charlottetown",5,true,10,10
"C1A3G4","Charlottetown",5,true,10,10
"C1A3G5","Charlottetown",5,true,10,10
"C1A3G6","Charlottetown",5,true,10,10
"C1A3G7","Charlottetown",5,true,10,10
"C1A3G8","Charlottetown",5,true,10,10
"C1A3G9","Charlottetown",5,true,10,10
"C1A3H1","Charlottetown",5,true,10,10
"C1A3H2","Charlottetown",5,true,10,10
"C1A3H3","Charlottetown",5,true,10,10
"C1A3H4","Charlottetown",5,true,10,10
"C1A3H5","Charlottetown",5,true,10,10
"C1A3H6","Charlottetown",5,true,10,10
"C1A3H7","Charlottetown",5,true,10,10
"C1A3H8","Charlottetown",5,true,10,10
"C1A3H9","Charlottetown",5,true,10,10
"C1A3J1","Charlottetown",5,true,10,10
"C1A3J2","Charlottetown",5,true,10,10
"C1A3J3","Charlottetown",5,true,10,10
"C1A3J4","Charlottetown",5,true,10,10
"C1A3J5","Charlottetown",5,true,10,10
"C1A3J6","Charlottetown",5,true,10,10
"C1A3J7","Charlottetown",5,true,10,10
"C1A3J8","Charlottetown",5,true,10,10
"C1A3J9","Charlottetown",5,true,10,10
"C1A3K1","Charlottetown",5,true,10,10
"C1A3K2","Charlottetown",5,true,10,10
"C1A3K3","Charlottetown",5,true,10,10
"C1A3K4","Charlottetown",5,true,10,10
"C1A3K5","Charlottetown",5,true,10,10
"C1A3K6","Charlottetown",5,true,10,10
"C1A3K7","Charlottetown",5,true,10,10
"C1A3K8","Charlottetown",5,true,10,10
"C1A3K9","Charlottetown",5,true,10,10
"C1A3L1","Charlottetown",5,true,10,10
"C1A3L2","Charlottetown",5,true,10,10
"C1A3L3","Charlottetown",5,true,10,10
"C1A3L4","Charlottetown",5,true,10,10
"C1A3L5","Charlottetown",5,true,10,10
"C1A3L6","Charlottetown",5,true,10,10
"C1A3L7","Charlottetown",5,true,10,10
"C1A3L8","Charlottetown",5,true,10,10
"C1A3L9","Charlottetown",5,true,10,10
"C1A3M1","Charlottetown",5,true,10,10
"C1A3M2","Charlottetown",5,true,10,10
"C1A3M3","Charlottetown",5,true,10,10
"C1A3M4","Charlottetown",5,true,10,10
"C1A3M5","Charlottetown",5,true,10,10
"C1A3M6","Charlottetown",5,true,10,10
"C1A3M7","Charlottetown",5,true,10,10
"C1A3M8","Charlottetown",5,true,10,10
"C1A3M9","Charlottetown",5,true,10,10
"C1A3N1","Charlottetown",5,true,10,10
"C1A3N2","Charlottetown",5,true,10,10
"C1A3N3","Charlottetown",5,true,10,10
"C1A3N4","Charlottetown",5,true,10,10
"C1A3N5","Charlottetown",5,true,10,10
"C1A3N6","Charlottetown",5,true,10,10
"C1A3N7","Charlottetown",5,true,10,10
"C1A3N8","Charlottetown",5,true,10,10
"C1A3N9","Charlottetown",5,true,10,10
"C1A3P1","Charlottetown",5,true,10,10
"C1A3P2","Charlottetown",5,true,10,10
"C1A3P3","Charlottetown",5,true,10,10
"C1A3P4","Charlottetown",5,true,10,10
"C1A3P5","Charlottetown",5,true,10,10
"C1A3P6","Charlottetown",5,true,10,10
"C1A3P7","Charlottetown",5,true,10,10
"C1A3P8","Charlottetown",5,true,10,10
"C1A3P9","Charlottetown",5,true,10,10
"C1A3R1","Charlottetown",5,true,10,10
"C1A3R2","Charlottetown",5,true,10,10
"C1A3R3","Charlottetown",5,true,10,10
"C1A3R4","Charlottetown",5,true,10,10
"C1A3R5","Charlottetown",5,true,10,10
"C1A3R6","Charlottetown",5,true,10,10
"C1A3R7","Charlottetown",5,true,10,10
"C1A3R8","Charlottetown",5,true,10,10
"C1A3R9","Charlottetown",5,true,10,10
"C1A3S1","Charlottetown",5,true,10,10
"C1A3S2","Charlottetown",5,true,10,10
"C1A3S3","Charlottetown",5,true,10,10
"C1A3S4","Charlottetown",5,true,10,10
"C1A3S5","Charlottetown",5,true,10,10
"C1A3S6","Charlottetown",5,true,10,10
"C1A3S7","Charlottetown",5,true,10,10
"C1A3T2","Charlottetown",5,true,10,10
"C1A3T3","Charlottetown",5,true,10,10
"C1A3T4","Charlottetown",5,true,10,10
"C1A3T5","Charlottetown",5,true,10,10
"C1A3T7","Charlottetown",5,true,10,10
"C1A3T8","Charlottetown",5,true,10,10
"C1A3T9","Charlottetown",5,true,10,10
"C1A3V1","Charlottetown",5,true,10,10
"C1A3V2","Charlottetown",5,true,10,10
"C1A3V3","Charlottetown",5,true,10,10
"C1A3V4","Charlottetown",5,true,10,10
"C1A3V5","Charlottetown",5,true,10,10
"C1A3V6","Charlottetown",5,true,10,10
"C1A3V7","Charlottetown",5,true,10,10
"C1A3V8","Charlottetown",5,true,10,10
"C1A3V9","Charlottetown",5,true,10,10
"C1A3W1","Charlottetown",5,true,10,10
"C1A3W2","Charlottetown",5,true,10,10
"C1A3W3","Charlottetown",5,true,10,10
"C1A3W4","Charlottetown",5,true,10,10
"C1A3W5","Charlottetown",5,true,10,10
"C1A3W6","Charlottetown",5,true,10,10
"C1A3W7","Charlottetown",5,true,10,10
"C1A3W8","Charlottetown",5,true,10,10
"C1A3W9","Charlottetown",5,true,10,10
"C1A3X1","Charlottetown",5,true,10,10
"C1A3X3","Charlottetown",5,true,10,10
"C1A3X4","Charlottetown",5,true,10,10
"C1A3X5","Charlottetown",5,true,10,10
"C1A3X6","Charlottetown",5,true,10,10
"C1A3X7","Charlottetown",5,true,10,10
"C1A3X8","Charlottetown",5,true,10,10
"C1A3X9","Charlottetown",5,true,10,10
"C1A3Y1","Charlottetown",5,true,10,10
"C1A3Y2","Charlottetown",5,true,10,10
"C1A3Y3","Charlottetown",5,true,10,10
"C1A3Y4","Charlottetown",5,true,10,10
"C1A3Y5","Charlottetown",5,true,10,10
"C1A3Y6","Charlottetown",5,true,10,10
"C1A3Y7","Charlottetown",5,true,10,10
"C1A3Y8","Charlottetown",5,true,10,10
"C1A3Y9","Charlottetown",5,true,10,10
"C1A3Z1","Charlottetown",5,true,10,10
"C1A3Z2","Charlottetown",5,true,10,10
"C1A3Z3","Charlottetown",5,true,10,10
"C1A3Z4","Charlottetown",5,true,10,10
"C1A3Z5","Charlottetown",5,true,10,10
"C1A3Z6","Charlottetown",5,true,10,10
"C1A3Z7","Charlottetown",5,true,10,10
"C1A3Z8","Charlottetown",5,true,10,10
"C1A3Z9","Charlottetown",5,true,10,10
"C1A4A1","Charlottetown",5,true,10,10
"C1A4A2","Charlottetown",5,true,10,10
"C1A4A3","Charlottetown",5,true,10,10
"C1A4A4","Charlottetown",5,true,10,10
"C1A4A5","Charlottetown",5,true,10,10
"C1A4A6","Charlottetown",5,true,10,10
"C1A4A7","Charlottetown",5,true,10,10
"C1A4A8","Charlottetown",5,true,10,10
"C1A4A9","Charlottetown",5,true,10,10
"C1A4B1","Charlottetown",5,true,10,10
"C1A4B3","Charlottetown",5,true,10,10
"C1A4B4","Charlottetown",5,true,10,10
"C1A4B5","Charlottetown",5,true,10,10
"C1A4B6","Charlottetown",5,true,10,10
"C1A4B7","Charlottetown",5,true,10,10
"C1A4B8","Charlottetown",5,true,10,10
"C1A4B9","Charlottetown",5,true,10,10
"C1A4C1","Charlottetown",5,true,10,10
"C1A4C2","Charlottetown",5,true,10,10
"C1A4C3","Charlottetown",5,true,10,10
"C1A4C4","Charlottetown",5,true,10,10
"C1A4C5","Charlottetown",5,true,10,10
"C1A4C6","Charlottetown",5,true,10,10
"C1A4C7","Charlottetown",5,true,10,10
"C1A4C8","Charlottetown",5,true,10,10
"C1A4C9","Charlottetown",5,true,10,10
"C1A4E1","Charlottetown",5,true,10,10
"C1A4E2","Charlottetown",5,true,10,10
"C1A4E3","Charlottetown",5,true,10,10
"C1A4E4","Charlottetown",5,true,10,10
"C1A4E5","Charlottetown",5,true,10,10
"C1A4E6","Charlottetown",5,true,10,10
"C1A4E7","Charlottetown",5,true,10,10
"C1A4E8","Charlottetown",5,true,10,10
"C1A4E9","Charlottetown",5,true,10,10
"C1A4G1","Charlottetown",5,true,10,10
"C1A4G2","Charlottetown",5,true,10,10
"C1A4G3","Charlottetown",5,true,10,10
"C1A4G4","Charlottetown",5,true,10,10
"C1A4G5","Charlottetown",5,true,10,10
"C1A4G6","Charlottetown",5,true,10,10
"C1A4G7","Charlottetown",5,true,10,10
"C1A4G8","Charlottetown",5,true,10,10
"C1A4G9","Charlottetown",5,true,10,10
"C1A4H1","Charlottetown",5,true,10,10
"C1A4H2","Charlottetown",5,true,10,10
"C1A4H3","Charlottetown",5,true,10,10
"C1A4H4","Charlottetown",5,true,10,10
"C1A4H5","Charlottetown",5,true,10,10
"C1A4H6","Charlottetown",5,true,10,10
"C1A4H7","Charlottetown",5,true,10,10
"C1A4H8","Charlottetown",5,true,10,10
"C1A4H9","Charlottetown",5,true,10,10
"C1A4J1","Charlottetown",5,true,10,10
"C1A4J2","Charlottetown",5,true,10,10
"C1A4J3","Charlottetown",5,true,10,10
"C1A4J4","Charlottetown",5,true,10,10
"C1A4J6","Charlottetown",5,true,10,10
"C1A4J7","Charlottetown",5,true,10,10
"C1A4J8","Charlottetown",5,true,10,10
"C1A4J9","Charlottetown",5,true,10,10
"C1A4K1","Charlottetown",5,true,10,10
"C1A4K3","Charlottetown",5,true,10,10
"C1A4K4","Charlottetown",5,true,10,10
"C1A4K6","Charlottetown",5,true,10,10
"C1A4K7","Charlottetown",5,true,10,10
"C1A4K8","Charlottetown",5,true,10,10
"C1A4K9","Charlottetown",5,true,10,10
"C1A4L1","Charlottetown",5,true,10,10
"C1A4L2","Charlottetown",5,true,10,10
"C1A4L3","Charlottetown",5,true,10,10
"C1A4L4","Charlottetown",5,true,10,10
"C1A4L5","Charlottetown",5,true,10,10
"C1A4L6","Charlottetown",5,true,10,10
"C1A4L7","Charlottetown",5,true,10,10
"C1A4L8","Charlottetown",5,true,10,10
"C1A4L9","Charlottetown",5,true,10,10
"C1A4M1","Charlottetown",5,true,10,10
"C1A4M2","Charlottetown",5,true,10,10
"C1A4M3","Charlottetown",5,true,10,10
"C1A4M4","Charlottetown",5,true,10,10
"C1A4M5","Charlottetown",5,true,10,10
"C1A4M6","Charlottetown",5,true,10,10
"C1A4M7","Charlottetown",5,true,10,10
"C1A4M8","Charlottetown",5,true,10,10
"C1A4M9","Charlottetown",5,true,10,10
"C1A4N1","Charlottetown",5,true,10,10
"C1A4N2","Charlottetown",5,true,10,10
"C1A4N3","Charlottetown",5,true,10,10
"C1A4N4","Charlottetown",5,true,10,10
"C1A4N5","Charlottetown",5,true,10,10
"C1A4N6","Charlottetown",5,true,10,10
"C1A4N7","Charlottetown",5,true,10,10
"C1A4N8","Charlottetown",5,true,10,10
"C1A4N9","Charlottetown",5,true,10,10
"C1A4P1","Charlottetown",5,true,10,10
"C1A4P2","Charlottetown",5,true,10,10
"C1A4P3","Charlottetown",5,true,10,10
"C1A4P4","Charlottetown",5,true,10,10
"C1A4P5","Charlottetown",5,true,10,10
"C1A4P6","Charlottetown",5,true,10,10
"C1A4P7","Charlottetown",5,true,10,10
"C1A4P8","Charlottetown",5,true,10,10
"C1A4P9","Charlottetown",5,true,10,10
"C1A4R1","Charlottetown",5,true,10,10
"C1A4R2","Charlottetown",5,true,10,10
